COD_SEC,GR_SETOR,Seção,COD_DIV,Divisão,COD_GRUPO,Grupo,COD_CLASSE,Classe,COD_SUBC,COD_SUBCsp,Subclasse,Rotas,Rotas_Portal,SC Competitiva
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,33,"MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS",33.1,Manutenção e reparação de máquinas e equipamentos,33.16-3,Manutenção e reparação de aeronaves,3316-3/02,3316302,Manutenção de aeronaves na pista,INDÚSTRIAS EMERGENTES,INDÚSTRIAS EMERGENTES,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,33,"MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS",33.1,Manutenção e reparação de máquinas e equipamentos,33.19-8,Manutenção e reparação de equipamentos e produtos não especificados anteriormente,3319-8/00,3319800,Manutenção e reparação de equipamentos e produtos não especificados anteriormente,BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,33,"MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS",33.2,Instalação de máquinas e equipamentos,33.21-0,Instalação de máquinas e equipamentos industriais,3321-0/00,3321000,Instalação de máquinas e equipamentos industriais,BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,33,"MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS",33.2,Instalação de máquinas e equipamentos,33.29-5,Instalação de equipamentos não especificados anteriormente,3329-5/01,3329501,Serviços de montagem de móveis de qualquer material,BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
C,INDÚSTRIA,INDÚSTRIAS DE TRANSFORMAÇÃO,33,"MANUTENÇÃO, REPARAÇÃO E INSTALAÇÃO DE MÁQUINAS E EQUIPAMENTOS",33.2,Instalação de máquinas e equipamentos,33.29-5,Instalação de equipamentos não especificados anteriormente,3329-5/99,3329599,Instalação de outros equipamentos não especificados anteriormente,BENS DE CAPITAL,BENS DE CAPITAL,Máquinas e Equipamentos
D,INDÚSTRIA,SERVIÇOS INDUSTRIAIS DE UTILIDADE PÚBLICA,35,"ELETRICIDADE, GÁS E OUTRAS UTILIDADES",35.1,"Geração, transmissão e distribuição de energia elétrica",35.11-5,Geração de energia elétrica,3511-5/00,3511500,Geração de energia elétrica,ENERGIA-SIUP,ENERGIA,"Óleo, Gás e Eletricidade"
D,INDÚSTRIA,SERVIÇOS INDUSTRIAIS DE UTILIDADE PÚBLICA,35,"ELETRICIDADE, GÁS E OUTRAS UTILIDADES",35.1,"Geração, transmissão e distribuição de energia elétrica",35.11-5,Geração de energia elétrica,3511-5/01,3511501,Geração de energia elétrica,ENERGIA-SIUP,ENERGIA,"Óleo, Gás e Eletricidade"
D,INDÚSTRIA,SERVIÇOS INDUSTRIAIS DE UTILIDADE PÚBLICA,35,"ELETRICIDADE, GÁS E OUTRAS UTILIDADES",35.1,"Geração, transmissão e distribuição de energia elétrica",35.11-5,Geração de energia elétrica,3511-5/02,3511502,Atividades de coordenação e controle da operação da geração e transmissão de energia elétrica,ENERGIA-SIUP,ENERGIA,"Óleo, Gás e Eletricidade"
D,INDÚSTRIA,SERVIÇOS INDUSTRIAIS DE UTILIDADE PÚBLICA,35,"ELETRICIDADE, GÁS E OUTRAS UTILIDADES",35.1,"Geração, transmissão e distribuição de energia elétrica",35.12-3,Transmissão de energia elétrica,3512-3/00,3512300,Transmissão de energia elétrica,ENERGIA-SIUP,ENERGIA,"Óleo, Gás e Eletricidade"
D,INDÚSTRIA,SERVIÇOS INDUSTRIAIS DE UTILIDADE PÚBLICA,35,"ELETRICIDADE, GÁS E OUTRAS UTILIDADES",35.1,"Geração, transmissão e distribuição de energia elétrica",35.13-1,Comércio atacadista de energia elétrica,3513-1/00,3513100,Comércio atacadista de energia elétrica,ENERGIA-SIUP,ENERGIA,"Óleo, Gás e Eletricidade"
D,INDÚSTRIA,SERVIÇOS INDUSTRIAIS DE UTILIDADE PÚBLICA,35,"ELETRICIDADE, GÁS E OUTRAS UTILIDADES",35.1,"Geração, transmissão e distribuição de energia elétrica",35.14-0,Distribuição de energia elétrica,3514-0/00,3514000,Distribuição de energia elétrica,ENERGIA-SIUP,ENERGIA,"Óleo, Gás e Eletricidade"
D,INDÚSTRIA,SERVIÇOS INDUSTRIAIS DE UTILIDADE PÚBLICA,35,"ELETRICIDADE, GÁS E OUTRAS UTILIDADES",35.2,Produção e distribuição de combustíveis gasosos por redes urbanas,35.20-4,Produção de gás,3520-4/01,3520401,Produção de gás; processamento de gás natural,ENERGIA-SIUP,ENERGIA,"Óleo, Gás e Eletricidade"
D,INDÚSTRIA,SERVIÇOS INDUSTRIAIS DE UTILIDADE PÚBLICA,35,"ELETRICIDADE, GÁS E OUTRAS UTILIDADES",35.2,Produção e distribuição de combustíveis gasosos por redes urbanas,35.20-4,Produção de gás,3520-4/02,3520402,Distribuição de combustíveis gasosos por redes urbanas,ENERGIA-SIUP,ENERGIA,"Óleo, Gás e Eletricidade"
D,INDÚSTRIA,SERVIÇOS INDUSTRIAIS DE UTILIDADE PÚBLICA,35,"ELETRICIDADE, GÁS E OUTRAS UTILIDADES",35.3,"Produção e distribuição de vapor, água quente e ar condicionado",35.30-1,"Produção e distribuição de vapor, água quente e ar condicionado",3530-1/00,3530100,"Produção e distribuição de vapor, água quente e ar condicionado",ENERGIA-SIUP,ENERGIA,"Óleo, Gás e Eletricidade"
E,INDÚSTRIA,SERVIÇOS INDUSTRIAIS DE UTILIDADE PÚBLICA,36,"CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA",36.0,"Captação, tratamento e distribuição de água",36.00-6,"Captação, tratamento e distribuição de água",3600-6/01,3600601,"Captação, tratamento e distribuição de água",MEIO AMBIENTE-SIUP,MEIO AMBIENTE,Saneamento Básico
E,INDÚSTRIA,SERVIÇOS INDUSTRIAIS DE UTILIDADE PÚBLICA,36,"CAPTAÇÃO, TRATAMENTO E DISTRIBUIÇÃO DE ÁGUA",36.0,"Captação, tratamento e distribuição de água",36.00-6,"Captação, tratamento e distribuição de água",3600-6/02,3600602,Distribuição de água por caminhões,MEIO AMBIENTE-SIUP,MEIO AMBIENTE,Saneamento Básico
E,INDÚSTRIA,SERVIÇOS INDUSTRIAIS DE UTILIDADE PÚBLICA,37,ESGOTO E ATIVIDADES RELACIONADAS,37.0,Esgoto e atividades relacionadas,37.01-1,Gestão de redes de esgoto,3701-1/00,3701100,Gestão de redes de esgoto,MEIO AMBIENTE-SIUP,MEIO AMBIENTE,Saneamento Básico
E,INDÚSTRIA,SERVIÇOS INDUSTRIAIS DE UTILIDADE PÚBLICA,37,ESGOTO E ATIVIDADES RELACIONADAS,37.0,Esgoto e atividades relacionadas,37.02-9,"Atividades relacionadas a esgoto, exceto a gestão de redes",3702-9/00,3702900,"Atividades relacionadas a esgoto, exceto a gestão de redes",MEIO AMBIENTE-SIUP,MEIO AMBIENTE,Saneamento Básico
E,INDÚSTRIA,SERVIÇOS INDUSTRIAIS DE UTILIDADE PÚBLICA,38,"COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS",38.1,Coleta de resíduos,38.11-4,Coleta de resíduos não-perigosos,3811-4/00,3811400,Coleta de resíduos não-perigosos,MEIO AMBIENTE-SIUP,MEIO AMBIENTE,Saneamento Básico
E,INDÚSTRIA,SERVIÇOS INDUSTRIAIS DE UTILIDADE PÚBLICA,38,"COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS",38.1,Coleta de resíduos,38.12-2,Coleta de resíduos perigosos,3812-2/00,3812200,Coleta de resíduos perigosos,MEIO AMBIENTE-SIUP,MEIO AMBIENTE,Saneamento Básico
E,INDÚSTRIA,SERVIÇOS INDUSTRIAIS DE UTILIDADE PÚBLICA,38,"COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS",38.2,Tratamento e disposição de resíduos,38.21-1,Tratamento e disposição de resíduos não-perigosos,3821-1/00,3821100,Tratamento e disposição de resíduos não-perigosos,MEIO AMBIENTE-SIUP,MEIO AMBIENTE,Saneamento Básico
E,INDÚSTRIA,SERVIÇOS INDUSTRIAIS DE UTILIDADE PÚBLICA,38,"COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS",38.2,Tratamento e disposição de resíduos,38.22-0,Tratamento e disposição de resíduos perigosos,3822-0/00,3822000,Tratamento e disposição de resíduos perigosos,MEIO AMBIENTE-SIUP,MEIO AMBIENTE,Saneamento Básico
E,INDÚSTRIA,SERVIÇOS INDUSTRIAIS DE UTILIDADE PÚBLICA,38,"COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS",38.3,Recuperação de materiais,38.31-9,Recuperação de materiais metálicos,3831-9/01,3831901,Recuperação de sucatas de alumínio,MEIO AMBIENTE-SIUP,MEIO AMBIENTE,Saneamento Básico
E,INDÚSTRIA,SERVIÇOS INDUSTRIAIS DE UTILIDADE PÚBLICA,38,"COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS",38.3,Recuperação de materiais,38.31-9,Recuperação de materiais metálicos,3831-9/99,3831999,"Recuperação de materiais metálicos, exceto alumínio",MEIO AMBIENTE-SIUP,MEIO AMBIENTE,Saneamento Básico
E,INDÚSTRIA,SERVIÇOS INDUSTRIAIS DE UTILIDADE PÚBLICA,38,"COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS",38.3,Recuperação de materiais,38.32-7,Recuperação de materiais plásticos,3832-7/00,3832700,Recuperação de materiais plásticos,MEIO AMBIENTE-SIUP,MEIO AMBIENTE,Saneamento Básico
E,INDÚSTRIA,SERVIÇOS INDUSTRIAIS DE UTILIDADE PÚBLICA,38,"COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS",38.3,Recuperação de materiais,38.39-4,Recuperação de materiais não especificados anteriormente,3839-4/01,3839401,Usinas de compostagem,MEIO AMBIENTE-SIUP,MEIO AMBIENTE,Saneamento Básico
E,INDÚSTRIA,SERVIÇOS INDUSTRIAIS DE UTILIDADE PÚBLICA,38,"COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS",38.3,Recuperação de materiais,38.39-4,Recuperação de materiais não especificados anteriormente,3839-4/99,3839499,Recuperação de materiais não especificados anteriormente,MEIO AMBIENTE-SIUP,MEIO AMBIENTE,Saneamento Básico
E,INDÚSTRIA,SERVIÇOS INDUSTRIAIS DE UTILIDADE PÚBLICA,39,DESCONTAMINAÇÃO E OUTROS SERVIÇOS DE GESTÃO DE RESÍDUOS,39.0,Descontaminação e outros serviços de gestão de resíduos,39.00-5,Descontaminação e outros serviços de gestão de resíduos,3900-5/00,3900500,Descontaminação e outros serviços de gestão de resíduos,MEIO AMBIENTE-SIUP,MEIO AMBIENTE,Saneamento Básico
F,INDÚSTRIA,CONSTRUÇÃO,41,CONSTRUÇÃO DE EDIFÍCIOS,41.1,Incorporação de empreendimentos imobiliários,41.10-7,Incorporação de empreendimentos imobiliários,4110-7/00,4110700,Incorporação de empreendimentos imobiliários,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,41,CONSTRUÇÃO DE EDIFÍCIOS,41.2,Construção de edifícios,41.20-4,Construção de edifícios,4120-4/00,4120400,Construção de edifícios,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,42,OBRAS DE INFRA-ESTRUTURA,42.1,"Construção de rodovias, ferrovias, obras urbanas e obras-de-arte especiais",42.11-1,Construção de rodovias e ferrovias,4211-1/01,4211101,Construção de rodovias e ferrovias,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,42,OBRAS DE INFRA-ESTRUTURA,42.1,"Construção de rodovias, ferrovias, obras urbanas e obras-de-arte especiais",42.11-1,Construção de rodovias e ferrovias,4211-1/02,4211102,Pintura para sinalização em pistas rodoviárias e aeroportos,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,42,OBRAS DE INFRA-ESTRUTURA,42.1,"Construção de rodovias, ferrovias, obras urbanas e obras-de-arte especiais",42.12-0,Construção de obras de arte especiais,4212-0/00,4212000,Construção de obras-de-arte especiais,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,42,OBRAS DE INFRA-ESTRUTURA,42.1,"Construção de rodovias, ferrovias, obras urbanas e obras-de-arte especiais",42.13-8,"Obras de urbanização - ruas, praças e calçadas",4213-8/00,4213800,"Obras de urbanização - ruas, praças e calçadas",CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,42,OBRAS DE INFRA-ESTRUTURA,42.2,"Obras de infra-estrutura para energia elétrica, telecomunicações, água, esgoto e transporte por dutos",42.21-9,Obras para geração e distribuição de energia elétrica e para telecomunicações,4221-9/01,4221901,Construção de barragens e represas para geração de energia elétrica,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,42,OBRAS DE INFRA-ESTRUTURA,42.2,"Obras de infra-estrutura para energia elétrica, telecomunicações, água, esgoto e transporte por dutos",42.21-9,Obras para geração e distribuição de energia elétrica e para telecomunicações,4221-9/02,4221902,Construção de estações e redes de distribuição de energia elétrica,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,42,OBRAS DE INFRA-ESTRUTURA,42.2,"Obras de infra-estrutura para energia elétrica, telecomunicações, água, esgoto e transporte por dutos",42.21-9,Obras para geração e distribuição de energia elétrica e para telecomunicações,4221-9/03,4221903,Manutenção de redes de distribuição de energia elétrica,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,42,OBRAS DE INFRA-ESTRUTURA,42.2,"Obras de infra-estrutura para energia elétrica, telecomunicações, água, esgoto e transporte por dutos",42.21-9,Obras para geração e distribuição de energia elétrica e para telecomunicações,4221-9/04,4221904,Construção de estações e redes de telecomunicações,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,42,OBRAS DE INFRA-ESTRUTURA,42.2,"Obras de infra-estrutura para energia elétrica, telecomunicações, água, esgoto e transporte por dutos",42.21-9,Obras para geração e distribuição de energia elétrica e para telecomunicações,4221-9/05,4221905,Manutenção de estações e redes de telecomunicações,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,42,OBRAS DE INFRA-ESTRUTURA,42.2,"Obras de infra-estrutura para energia elétrica, telecomunicações, água, esgoto e transporte por dutos",42.22-7,"Construção de redes de abastecimento de água, coleta de esgoto e construções correlatas",4222-7/01,4222701,"Construção de redes de abastecimento de água, coleta de esgoto e construções correlatas, exceto obras de irrigação",CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,42,OBRAS DE INFRA-ESTRUTURA,42.2,"Obras de infra-estrutura para energia elétrica, telecomunicações, água, esgoto e transporte por dutos",42.22-7,"Construção de redes de abastecimento de água, coleta de esgoto e construções correlatas",4222-7/02,4222702,Obras de irrigação,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,42,OBRAS DE INFRA-ESTRUTURA,42.2,"Obras de infra-estrutura para energia elétrica, telecomunicações, água, esgoto e transporte por dutos",42.23-5,"Construção de redes de transportes por dutos, exceto para água e esgoto",4223-5/00,4223500,"Construção de redes de transportes por dutos, exceto para água e esgoto",CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,42,OBRAS DE INFRA-ESTRUTURA,42.9,Construção de outras obras de infra-estrutura,42.91-0,"Obras portuárias, marítimas e fluviais",4291-0/00,4291000,"Obras portuárias, marítimas e fluviais",CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,42,OBRAS DE INFRA-ESTRUTURA,42.9,Construção de outras obras de infra-estrutura,42.92-8,Montagem de instalações industriais e de estruturas metálicas,4292-8/01,4292801,Montagem de estruturas metálicas,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,42,OBRAS DE INFRA-ESTRUTURA,42.9,Construção de outras obras de infra-estrutura,42.92-8,Montagem de instalações industriais e de estruturas metálicas,4292-8/02,4292802,Obras de montagem industrial,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,42,OBRAS DE INFRA-ESTRUTURA,42.9,Construção de outras obras de infra-estrutura,42.99-5,Obras de engenharia civil não especificadas anteriormente,4299-5/01,4299501,Construção de instalações esportivas e recreativas,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,42,OBRAS DE INFRA-ESTRUTURA,42.9,Construção de outras obras de infra-estrutura,42.99-5,Obras de engenharia civil não especificadas anteriormente,4299-5/99,4299599,Outras obras de engenharia civil não especificadas anteriormente,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,43,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,43.1,Demolição e preparação do terreno,43.11-8,Demolição e preparação de canteiros de obras,4311-8/01,4311801,Demolição de edifícios e outras estruturas,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,43,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,43.1,Demolição e preparação do terreno,43.11-8,Demolição e preparação de canteiros de obras,4311-8/02,4311802,Preparação de canteiro e limpeza de terreno,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,43,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,43.1,Demolição e preparação do terreno,43.12-6,Perfurações e sondagens,4312-6/00,4312600,Perfurações e sondagens,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,43,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,43.1,Demolição e preparação do terreno,43.13-4,Obras de terraplenagem,4313-4/00,4313400,Obras de terraplenagem,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,43,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,43.1,Demolição e preparação do terreno,43.19-3,Serviços de preparação do terreno não especificados anteriormente,4319-3/00,4319300,Serviços de preparação do terreno não especificados anteriormente,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,43,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,43.2,"Instalações elétricas, hidráulicas e outras instalações em construções",43.21-5,Instalações elétricas,4321-5/00,4321500,Instalação e manutenção elétrica,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,43,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,43.2,"Instalações elétricas, hidráulicas e outras instalações em construções",43.22-3,"Instalações hidráulicas, de sistemas de ventilação e refrigeração",4322-3/01,4322301,"Instalações hidráulicas, sanitárias e de gás",CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,43,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,43.2,"Instalações elétricas, hidráulicas e outras instalações em construções",43.22-3,"Instalações hidráulicas, de sistemas de ventilação e refrigeração",4322-3/02,4322302,"Instalação e manutenção de sistemas centrais de ar condicionado, de ventilação e refrigeração",CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,43,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,43.2,"Instalações elétricas, hidráulicas e outras instalações em construções",43.22-3,"Instalações hidráulicas, de sistemas de ventilação e refrigeração",4322-3/03,4322303,Instalações de sistema de prevenção contra incêndio,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,43,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,43.2,"Instalações elétricas, hidráulicas e outras instalações em construções",43.29-1,Obras de instalações em construções não especificadas anteriormente,4329-1/01,4329101,Instalação de painéis publicitários,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,43,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,43.2,"Instalações elétricas, hidráulicas e outras instalações em construções",43.29-1,Obras de instalações em construções não especificadas anteriormente,4329-1/02,4329102,"Instalação de equipamentos para orientação à navegação marítima, fluvial e lacustre",CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,43,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,43.2,"Instalações elétricas, hidráulicas e outras instalações em construções",43.29-1,Obras de instalações em construções não especificadas anteriormente,4329-1/03,4329103,"Instalação, manutenção e reparação de elevadores, escadas e esteiras rolantes, exceto de fabricação própria",CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,43,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,43.2,"Instalações elétricas, hidráulicas e outras instalações em construções",43.29-1,Obras de instalações em construções não especificadas anteriormente,4329-1/04,4329104,"Montagem e instalação de sistemas e equipamentos de iluminação e sinalização em vias públicas, portos e aeroportos",CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,43,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,43.2,"Instalações elétricas, hidráulicas e outras instalações em construções",43.29-1,Obras de instalações em construções não especificadas anteriormente,4329-1/05,4329105,"Tratamentos térmicos, acústicos ou de vibração",CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,43,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,43.2,"Instalações elétricas, hidráulicas e outras instalações em construções",43.29-1,Obras de instalações em construções não especificadas anteriormente,4329-1/99,4329199,Outras obras de instalações em construções não especificadas anteriormente,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,43,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,43.3,Obras de acabamento,43.30-4,Obras de acabamento,4330-4/01,4330401,Impermeabilização em obras de engenharia civil,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,43,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,43.3,Obras de acabamento,43.30-4,Obras de acabamento,4330-4/02,4330402,"Instalação de portas, janelas, tetos, divisórias e armários embutidos de qualquer material",CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,43,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,43.3,Obras de acabamento,43.30-4,Obras de acabamento,4330-4/03,4330403,Obras de acabamento em gesso e estuque,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,43,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,43.3,Obras de acabamento,43.30-4,Obras de acabamento,4330-4/04,4330404,Serviços de pintura de edifícios em geral,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,43,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,43.3,Obras de acabamento,43.30-4,Obras de acabamento,4330-4/05,4330405,Aplicação de revestimentos e de resinas em interiores e exteriores,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,43,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,43.3,Obras de acabamento,43.30-4,Obras de acabamento,4330-4/99,4330499,Outras obras de acabamento da construção,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,43,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,43.9,Outros serviços especializados para construção,43.91-6,Obras de fundações,4391-6/00,4391600,Obras de fundações,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,43,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,43.9,Outros serviços especializados para construção,43.99-1,Serviços especializados para construção não especificados anteriormente,4399-1/01,4399101,Administração de obras,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,43,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,43.9,Outros serviços especializados para construção,43.99-1,Serviços especializados para construção não especificados anteriormente,4399-1/02,4399102,Montagem e desmontagem de andaimes e outras estruturas temporárias,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,43,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,43.9,Outros serviços especializados para construção,43.99-1,Serviços especializados para construção não especificados anteriormente,4399-1/03,4399103,Obras de alvenaria,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,43,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,43.9,Outros serviços especializados para construção,43.99-1,Serviços especializados para construção não especificados anteriormente,4399-1/04,4399104,Serviços de operação e fornecimento de equipamentos para transporte e elevação de cargas e pessoas para uso em obras,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
F,INDÚSTRIA,CONSTRUÇÃO,43,SERVIÇOS ESPECIALIZADOS PARA CONSTRUÇÃO,43.9,Outros serviços especializados para construção,43.99-1,Serviços especializados para construção não especificados anteriormente,4399-1/05,4399105,Perfuração e construção de poços de água,CONSTRUÇÃO CIVIL,CONSTRUÇÃO CIVIL,Construção
